 # Time         Temp      Kin     Potencial       E_tot        Pressure
   3.5506326487422961E-002   290.28344113630754        3.6203252481783008       0.85519648695085193        4.4755217351291527        638322773.48877084     
   3.6246041622577607E-002   286.61052482661478        3.5745177725662738       0.80295765749103154        4.3774754300573058        619676961.70731711     
   3.6985756757732247E-002   287.11778769731404        3.5808441981145842       0.84178827743276419        4.4226324755473483        633650111.87976670     
   3.7725471892886893E-002   289.17115813165759        3.6064531987458874       0.77273795423807390        4.3791911529839620        608778639.13038957     
   3.8465187028041539E-002   282.56978917699371        3.5241229679702100       0.79316952781438899        4.3172924957845993        615386536.46145415     
   3.9204902163196186E-002   304.36423262583048        3.7959365222637453       0.79499596862744260        4.5909324908911877        616810398.31363797     
   3.9944617298350832E-002   290.85520288417302        3.6274560837631253       0.77579373025412435        4.4032498140172489        609589735.33022106     
   4.0684332433505485E-002   295.39451178575325        3.6840689396716182       0.81365192076747750        4.4977208604390961        623168698.30630934     
   4.1424047568660131E-002   291.21976917855204        3.6320028417697428       0.74481401774828682        4.3768168595180299        599081451.41200840     
   4.2163762703814785E-002   289.24650365257753        3.6073928847667496       0.77667712463525440        4.3840700094020040        610422145.11796010     
   4.2903477838969431E-002   297.62515318619540        3.7118888089347100       0.77767964137634193        4.4895684503110518        610229637.74717760     
   4.3643192974124077E-002   296.13931535567616        3.6933578993124785       0.78775819046165152        4.4811160897741305        614098853.21201050     
   4.4382908109278731E-002   294.84615826743908        3.6772300442819637       0.76316145246312961        4.4403914967450930        605029921.55719328     
   4.5122623244433377E-002   292.46293364574439        3.6475072043010566       0.87652400632833150        4.5240312106293876        645868392.56782675     
   4.5862338379588030E-002   290.58084984114248        3.6240344375103795       0.85071879083194568        4.4747532283423253        636527636.54722703     
   4.6602053514742676E-002   289.69469346801526        3.6129825694502924       0.79111263955970146        4.4040952090099941        615482904.32678056     
   4.7341768649897323E-002   287.43820691747675        3.5848403674731104       0.88905861288385957        4.4738989803569691        650072954.50240350     
   4.8081483785051976E-002   303.41698436913424        3.7841227351369757       0.88041519305976790        4.6645379281967436        647026329.35088086     
   4.8821198920206622E-002   287.00011339347355        3.5793766006119911       0.89505515005187031        4.4744317506638618        652506775.94159520     
   4.9560914055361276E-002   292.01382793162071        3.6419060968125323       0.83653299232875089        4.4784390891412835        631734553.16654301     
   5.0300629190515922E-002   299.16619244598871        3.7311081737004876       0.89120103999727229        4.6223092136977595        651105826.19641244     
   5.1040344325670568E-002   294.44434160802030        3.6722187112498825       0.82287359397920312        4.4950923052290852        627456497.41366220     
   5.1780059460825222E-002   294.57407960827123        3.6738367634409337       0.82542804382756463        4.4992648072684984        627726038.18074048     
   5.2519774595979868E-002   296.47837120815740        3.6975864989820830       0.83885451391523869        4.5364410128973223        632197096.08412302     
   5.3259489731134521E-002   295.91328225104968        3.6905388843786606       0.82276034033923129        4.5132992247178922        626213192.09904122     
   5.3999204866289167E-002   299.88210016114215        3.7400367531826308       0.81219013702515153        4.5522268902077823        622989892.52775335     
   5.4738920001443821E-002   289.70183904371692        3.6130716868592088       0.85513388458421258        4.4682055714434217        638092206.13958144     
   5.5478635136598467E-002   293.55325751930752        3.6611053862459189       0.81295633665872136        4.4740617229046400        624134203.83853781     
   5.6218350271753113E-002   293.31794555797524        3.6581706482826548       0.86849690121795575        4.5266675495006110        642536089.21838129     
   5.6958065406907767E-002   292.73963939459605        3.6509581927727455       0.81574176745112537        4.4666999602238713        623720948.59299469     
   5.7697780542062413E-002   299.89920970916978        3.7402501381709961       0.84961512937534445        4.5898652675463412        636187380.34026849     
   5.8437495677217066E-002   294.07763945868470        3.6676453155211970       0.80343646310198313        4.4710817786231800        619212668.03073013     
   5.9177210812371712E-002   292.11106116997394        3.6431187596719590       0.79809430447367180        4.4412130641456304        616928041.70689392     
   5.9916925947526359E-002   294.39378499881468        3.6715881848648673       0.76824343982806065        4.4398316246929284        606522215.25055289     
   6.0656641082681012E-002   285.18331052577133        3.5567179974648129       0.72254853739968294        4.2792665348644956        590080837.41843188     
   6.1396356217835658E-002   301.66708584868604        3.7622985423048618       0.82424048516710557        4.5865390274719671        625908141.37210917     
   6.2136071352990312E-002   289.52865416865160        3.6109117786903275       0.72491175736173907        4.3358235360520663        591624968.80238175     
   6.2875786488144958E-002   290.78076330421334        3.6265276963575701       0.86431676559125714        4.4908444619488277        640591833.28143871     
   6.3615501623299611E-002   293.24532216474506        3.6572649117959632       0.91377154282750972        4.5710364546234725        658279028.38675582     
   6.4355216758454251E-002   289.19300806484938        3.6067257043510841       0.78034797261824540        4.3870736769693295        610823563.71021867     
   6.5094931893608904E-002   298.91828802025498        3.7280163864180103       0.80806081643763661        4.5360772028556466        621115743.07103646     
   6.5834647028763557E-002   289.36050099920413        3.6088146243968238       0.84795588195823401        4.4567705063550580        635227012.90512490     
   6.6574362163918210E-002   299.06957108066467        3.7299031419321347       0.83990408496738145        4.5698072268995160        632342409.08168089     
   6.7314077299072850E-002   290.75918695394250        3.6262586027939037       0.90764406311949541        4.5339026659133985        656665589.78212678     
   6.8053792434227503E-002   301.12752209849185        3.7555692701831620       0.89774489730674034        4.6533141674899019        653185613.71646225     
   6.8793507569382156E-002   302.80927292639461        3.7765435460824963       0.80904008896533519        4.5855836350478318        621277840.51907182     
   6.9533222704536796E-002   298.48378423663792        3.7225973896881230       0.78290100757285175        4.5054983972609746        611845854.73023045     
   7.0272937839691449E-002   293.56399563753496        3.6612393087334860       0.79466400284072125        4.4559033115742075        615933306.11124885     
   7.1012652974846102E-002   293.17419182628595        3.6563777962263431       0.82330901979233773        4.4796868160186802        626880231.28060198     
   7.1752368110000755E-002   288.24210459072327        3.5948663304836552       0.80274175575484785        4.3976080862385034        618030601.22136593     
   7.2492083245155395E-002   283.96184710022476        3.5414842836094076       0.80928341394517500        4.3507676975545824        621417558.69980383     
   7.3231798380310048E-002   297.89663982954437        3.7152747063376488       0.82149237216288395        4.5367670785005325        625606706.34312582     
   7.3971513515464701E-002   293.61196795880250        3.6618376046790591       0.78237791145797597        4.4442155161370351        610736292.17973161     
